iteracion,valor,gen
5601,1.0167578391944412,10 - 10 + 27 * 5 / 5
5602,1.0167578391944412,10 - 10 + 27 * 5 / 5
5603,1.0167578391944412,10 - 10 + 27 * 5 / 5
5604,1.0167578391944412,10 - 10 + 27 * 5 / 5
5605,1.0167578391944412,10 - 10 + 27 * 5 / 5
5606,1.0167578391944412,10 - 10 + 27 * 5 / 5
5607,1.0167578391944412,10 - 10 + 27 * 5 / 5
5608,1.4078218992318097,27 / 21 - 25 / 23 + 25
5609,1.4078218992318097,27 / 21 - 25 / 23 + 25
5610,1.4078218992318097,27 / 21 - 25 / 23 + 25
5611,1.4078218992318097,27 / 21 - 25 / 23 + 25
5612,1.4078218992318097,27 / 21 - 25 / 23 + 25
5613,1.4078218992318097,27 / 21 - 25 / 23 + 25
5614,1.4078218992318097,27 / 21 - 25 / 23 + 25
5615,1.4078218992318097,27 / 21 - 25 / 23 + 25
5616,1.4078218992318097,27 / 21 - 25 / 23 + 25
5617,1.4078218992318097,27 / 21 - 25 / 23 + 25
5618,1.4078218992318097,27 / 21 - 25 / 23 + 25
5619,1.4078218992318097,27 / 21 - 25 / 23 + 25
5620,1.4078218992318097,27 / 21 - 25 / 23 + 25
5621,1.4078218992318097,27 / 21 - 25 / 23 + 25
5622,1.4078218992318097,27 / 21 - 25 / 23 + 25
5623,1.4078218992318097,27 / 21 - 25 / 23 + 25
5624,1.4078218992318097,27 / 21 - 25 / 23 + 25
5625,1.4078218992318097,27 / 21 - 25 / 23 + 25
5626,1.4078218992318097,27 / 21 - 25 / 23 + 25
5627,1.4078218992318097,27 / 21 - 25 / 23 + 25
5628,1.4078218992318097,27 / 21 - 25 / 23 + 25
5629,1.4078218992318097,27 / 21 - 25 / 23 + 25
5630,1.4078218992318097,27 / 21 - 25 / 23 + 25
5631,1.4078218992318097,27 / 21 - 25 / 23 + 25
5632,1.4078218992318097,27 / 21 - 25 / 23 + 25
5633,1.4078218992318097,27 / 21 - 25 / 23 + 25
5634,1.4078218992318097,27 / 21 - 25 / 23 + 25
5635,1.505599195341162,10 + 15 - 10 - 13 + 27
5636,1.505599195341162,10 + 15 - 10 - 13 + 27
5637,1.505599195341162,10 + 15 - 10 - 13 + 27
5638,1.505599195341162,10 + 15 - 10 - 13 + 27
5639,1.505599195341162,10 + 15 - 10 - 13 + 27
5640,1.505599195341162,10 + 15 - 10 - 13 + 27
5641,1.505599195341162,10 + 15 - 10 - 13 + 27
5642,1.505599195341162,10 + 15 - 10 - 13 + 27
5643,1.505599195341162,10 + 15 - 10 - 13 + 27
5644,1.505599195341162,10 + 15 - 10 - 13 + 27
5645,1.505599195341162,10 + 15 - 10 - 13 + 27
5646,1.505599195341162,10 + 15 - 10 - 13 + 27
5647,1.505599195341162,10 + 15 - 10 - 13 + 27
5648,1.505599195341162,10 + 15 - 10 - 13 + 27
5649,1.505599195341162,10 + 15 - 10 - 13 + 27
5650,1.505599195341162,10 + 15 - 10 - 13 + 27
5651,1.505599195341162,10 + 15 - 10 - 13 + 27
5652,1.505599195341162,10 + 15 - 10 - 13 + 27
5653,1.505599195341162,10 + 15 - 10 - 13 + 27
5654,1.505599195341162,10 + 15 - 10 - 13 + 27
5655,1.505599195341162,10 + 15 - 10 - 13 + 27
5656,1.505599195341162,10 + 15 - 10 - 13 + 27
5657,1.505599195341162,10 + 15 - 10 - 13 + 27
5658,1.505599195341162,10 + 15 - 10 - 13 + 27
5659,1.505599195341162,10 + 15 - 10 - 13 + 27
5660,1.505599195341162,10 + 15 - 10 - 13 + 27
