iteracion,valor,gen
6001,294.6915304032732,2 + 15 / 2 * 5 * 34 - 8 * 14 + 15 - 17 + 32 / 34 + 13 + 1 * 13 / 18 - 11 + 6
6002,6.865920269111177,18 + 24 * 11 / 4 - 8 * 1 / 1 - 14 + 24
6003,2.893896068809442,2 - 5 + 8 + 25 - 16
6004,2.893896068809442,2 - 5 + 8 + 25 - 16
6005,2.893896068809442,2 - 5 + 8 + 25 - 16
6006,86.97800674494991,9 - 9 + 12 / 33 - 2 / 0 * 1 - 27 + 6 + 6 * 9 / 4
6007,2.9521141604093146,2 - 5 + 8 + 25 - 16 * 5 / 15
6008,88.06803622207708,9 - 9 + 12 / 33 - 2 / 0 * 1 - 27 + 6 + 9 / 4 / 28 * 12 + 25 - 32 / 10
6009,2.0986772827044398,5 + 8 + 25 - 16 * 5 / 15 - 10
6010,89.83112310800003,10 - 0 / 15 / 14 + 13 - 15 / 22
6011,3.918569947324308,10 - 0 / 15 / 14 + 13 - 15 / 22 * 31
6012,4.575967209998607,10 - 15 / 14 + 13 - 15 / 22 * 18
6013,143.758574706782,31 * 6 + 21 * 11 / 22 - 6 * 2
6014,99.88210486083182,8 + 25 / 15 - 10 - 22 / 10
6015,12.284664264856751,33 + 27 + 13 / 2 - 3 + 1 - 29 - 32 + 24
6016,94.51380179079682,6 + 21 * 11 / 22 - 2 / 8
6017,76.99767431163819,13 - 17 * 17 + 12 * 13 - 28 / 24 * 4 + 28
6018,9.93000867388269,20 - 22 - 18 + 32 - 8 / 32 + 6
6019,12.260736404549071,18 * 11 / 7 + 10 / 15
6020,14.515495669969368,7 - 17 / 13 * 27 / 30 * 11 * 19 / 12 + 27 * 8 * 11 / 15 / 10 / 7 + 27 + 19 - 33 - 1 / 15
6021,17.61662710788912,7 - 17 / 13 * 27 / 30 * 11 * 19 / 12 + 27 * 11 / 15 / 10 / 7 + 27 + 19 - 33 - 1 / 15
6022,16.40538513226996,20 - 8 / 32 + 6 * 8 / 4 / 34 + 18 / 24
6023,2.339280134731545,6 * 2 / 1 / 34 / 2 / 16 + 16
6024,97.06219816474648,20 - 8 / 4 / 34 + 18 / 24 * 0 / 17 - 10
6025,10.05872903698554,25 - 22 / 30 / 10 * 12 * 18 / 18
6026,4.685461236709656,25 - 22 / 30 / 10 * 12 / 18
6027,3.14157139575293,25 - 22 / 10 * 12 / 18 / 0 / 1
6028,54.31129183708375,7 / 31 / 22 + 16 * 3 + 10 - 30 + 10 - 20 / 34 - 2 - 21 / 30 + 29 / 34 + 23 + 12 - 8 * 16 - 0 - 18 / 11 - 34 + 19 + 5 / 17
6029,110.41447934295378,7 / 31 / 22 + 16 * 3 + 10 - 30 + 10 - 20 / 34 - 2 - 21 / 30 + 29 / 34 + 23 + 12 - 8 * 16 - 0 - 18 / 11 - 34 + 19 + 5 / 17 * 17
6030,54.25734583886127,7 / 31 / 22 + 16 * 3 + 10 - 30 + 10 - 20 / 34 - 2 - 21 / 30 + 29 / 34 + 23 + 12 - 8 * 16 - 0 - 18 / 11 - 34 + 19 + 5 / 17 * 17 / 23
6031,3.525830943895293,24 / 16 / 29 / 18 + 12 / 20 * 23
6032,97.57098355158743,20 * 20 - 31 / 4 - 17 + 33 - 11 / 8 / 6 / 31 + 18 + 28 - 8 - 21 - 30 - 10 * 16 - 31 / 33 + 28 / 23 + 10 + 21
6033,5.825002670851198,6 + 25 * 28 / 28 - 11 + 26 / 29 - 22 + 6
6034,11.340607153929655,16 / 29 / 3 - 3 / 17 + 7
6035,4.487475788550881,6 + 25 * 28 / 28 - 11 + 26 / 29 - 22 + 28
6036,105.21497748741318,6 + 25 * 28 / 28 + 26 / 29 - 22 + 28
6037,270.17806841689304,34 * 15 - 5 - 34 * 32 + 22 + 33 / 9 - 18 / 26 * 33 - 10
6038,15.422481194717651,4 + 21 - 24 + 30 / 18 * 28 / 33
6039,11.536430671240314,26 / 22 + 28 - 24 + 29
6040,118.17189026553501,17 * 12 - 28 / 24 + 28 + 25 - 28 * 8 - 13 / 18 - 31 + 12 * 33 / 12
6041,178.2540362823019,11 * 28 - 13 * 12 + 17 + 20 / 24 * 18 / 13 - 30 / 24 - 26 / 11 + 5 - 3 * 12 + 20 * 7 / 20 * 0 - 11 + 21 + 4 - 27 / 2 / 30 - 20 * 1 - 13 - 32 + 15 - 29 - 11 / 14 * 9 / 20 / 3 + 25 * 11
6042,117.16840046583013,23 + 33 + 25 / 33 / 17 + 28 / 27 / 26 + 5 + 5 / 12 - 25
6043,17.75443166751554,33 + 25 / 33 / 17 + 28 / 27 / 26 + 5 + 5 / 12 - 25
6044,7.690942265935923,4 + 21 - 24 + 30 / 18 * 28 / 33 - 5 * 10 / 28 / 10
6045,6.6988306401245925,20 - 32 + 10 + 21 * 33 / 31 / 15 / 0
6046,12.067073322523001,20 - 32 + 10 + 21 * 33 / 15 / 0
6047,3.902591196172705,20 - 32 + 10 + 21 * 33 / 15 / 19 / 21
6048,15.068304936612668,33 + 25 / 33 / 17 + 28 / 27 + 5 / 12 - 25 / 33 - 25 + 6
6049,5.478798347417218,20 - 32 + 10 + 33 / 19
6050,3.0090036052318223,5 / 31 + 2 - 22 / 17 * 12 / 33
6051,10.520048141860997,33 + 25 / 33 + 28 / 27 + 12 - 25 / 33 - 25 + 6 - 10
6052,3.0838050920243916,5 / 31 + 2 - 22 / 17 * 12 / 23
6053,18.999667681884812,8 / 22 / 13 * 9 + 28 - 9 / 6 + 11 + 28 / 25 - 26
6054,13.379357854450818,26 / 0 + 7 + 8 / 6 / 8 - 11 / 24
6055,80.94342247146311,15 / 21 * 19 / 11 / 33 / 8 - 33 / 33 * 5 + 20 - 2 + 27 + 7 / 21 * 28
6056,5.185802249130346,1 + 25 / 11 / 27 / 0 * 1 + 25 / 29 / 25 + 31 - 23 / 14 / 34 / 26 * 17 / 10 / 25 * 15 - 10 / 17 * 11
6057,5.519592527557167,29 / 6 / 24 * 13 / 30 + 21 + 27 - 21 / 18 * 12 / 26 * 28
6058,3.0834737688034775,5 / 31 + 2 - 22 / 17 / 23 * 1
6059,4.630336788421121,2 / 14 * 5 / 6 + 11
6060,4.630336788421121,2 / 14 * 5 / 6 + 11
6061,1.614633630152254,31 + 22 / 17 / 23 * 1 / 4
6062,4.530375002872599,2 / 14 * 5 / 6 + 11 / 18 * 25
6063,90.36036818757867,30 + 0 - 16 / 26 / 25 / 16 * 17 * 16 / 28 * 22
6064,1.481027898030298,31 - 5 / 34 / 13 / 7
6065,6.406575968774756,30 / 19 - 8 - 11 + 13 + 18 - 20 / 13 / 12 + 25
6066,99.81711503495882,2 / 14 * 5 / 11 / 18
6067,62.57890684060623,33 * 25 + 5 - 27 * 21
6068,8.50356211346849,28 - 29 + 9 - 32 + 16
6069,8.50356211346849,28 - 29 + 9 - 32 + 16
6070,8.50356211346849,28 - 29 + 9 - 32 + 16
6071,10.008558024368988,1 + 25 / 11 / 31 / 26 * 10 - 4 + 32 / 12 + 31 + 23 + 14 - 3 / 27 + 18 / 22 / 15 * 28 / 8 / 16 - 10 * 25 / 31 - 21
