iteracion,valor,gen
1001,3.004033265850943,11 - 26 * 1 * 0 / 16 / 23 * 23 / 9 / 25 + 26 - 23
1002,2.7786433216365527,11 - 1 * 16 / 3 / 23 * 23 / 9 / 25 + 26 - 23
1003,9.968218316195827,32 / 5 * 16 + 11 - 2 - 23 / 0
1004,7.983238589527186,30 / 7 + 6 - 0 / 2 / 23
1005,6.559347828630248,6 - 2 + 16 + 23 + 21 - 27 - 2
1006,92.02457935367399,30 / 6 - 0 / 2 / 23 / 27
1007,20.4005279548642,3 - 26 / 16 + 15 - 1 / 21 - 25 + 20 - 8
1008,3.4734037585929225,27 + 1 - 26 / 19 + 1 - 7 - 10
1009,8.13198379445775,29 / 29 + 17 - 27 / 8 / 6 / 26
1010,3.1904543637160763,9 * 11 * 10 / 14 / 3
1011,2.267560041499808,29 / 29 + 17 - 6 / 26
1012,2.533642726094529,9 * 11 * 10 / 14 / 3 - 8 + 27
1013,5.272958430110654,2 - 25 + 8 + 13 - 25
1014,3.9604942770415743,9 * 11 * 10 / 14 / 3 - 27 / 4
1015,3.129262536494241,2 / 10 / 19 * 0 + 22
1016,5.272958430110654,2 - 25 + 8 + 13 - 25
1017,2.572130982259185,2 - 5 - 22 + 3 * 12 / 3 + 23
1018,12.245701462246755,27 - 8 / 12 - 13 + 6 / 24 * 9 - 8 + 17
1019,2.572130982259185,2 - 5 - 22 + 3 * 12 / 3 + 23
1020,98.0083165478758,2 - 5 - 22 + 3 * 12 / 3 + 23 / 4
1021,3.165299095204585,2 / 10 / 19 * 22 + 12 - 10 + 17
1022,2.9191584568026085,14 - 14 + 0 + 13 - 13 - 10 / 1 + 8 / 2
1023,4.1545477907783255,2 + 3 * 12 / 3 + 23 / 4 - 20
1024,10.047463696632246,0 * 3 / 3 / 7 / 24 * 7 - 2 / 10 + 3 - 21 / 10 / 4 / 21 / 12 * 10 / 3 * 17 / 19
1025,4.1545477907783255,2 + 3 * 12 / 3 + 23 / 4 - 20
1026,10.309398967326171,2 + 11 / 20 * 8 / 8
1027,4.298400048960638,8 / 6 / 9 + 17 - 7 / 14
1028,68.26409783631507,25 - 11 * 8 + 5 * 27 * 16 / 27 + 26 / 22 - 20 - 12 / 27 + 20
1029,19.462615293561736,2 + 3 * 12 / 3 / 20 + 5 / 25
1030,68.26409783631507,25 - 11 * 8 + 5 * 27 * 16 / 27 + 26 / 22 - 20 - 12 / 27 + 20
1031,112.43678610526415,2 + 3 / 3 / 20 + 5 / 25 + 10
1032,3.4774632691043896,2 + 3 / 3 / 20 / 10 / 13
1033,9.23351161376539,11 - 0 / 11 - 8 + 21
1034,6.766588603454897,1 / 23 / 25 - 18 / 19 / 25 * 3 - 18 + 11 + 6
1035,6.824447554677117,9 - 26 / 27 / 23 + 15 / 6 * 26 + 20 / 5 - 9
1036,4.520779009335937,2 + 6 + 27 / 23 / 19 - 26
1037,2.017575473834999,11 - 11 - 8 + 7 + 21
1038,89.40664338166332,5 + 8 / 15 * 27 + 17 * 13 * 11 * 23 / 0 / 3 / 23 - 3 - 2 / 1
1039,10.752860195057023,11 - 11 - 8 + 7 + 21 / 11 + 6
1040,87.99395128983791,11 - 11 - 7 + 21 / 11 + 6
1041,3.154854683295174,26 - 20 + 23 * 20 / 7
1042,2.811469450086432,26 + 23 * 20 / 20 - 3
1043,7.231011027161384,6 / 19 + 13 + 8 - 25 + 2 / 14
1044,4.959967916972636,6 / 19 + 13 + 8 - 25 + 2 / 14 / 10
1045,71.74241881006454,8 - 24 / 4 / 7 + 17 / 17 + 1 / 19 / 6 * 22 + 16 * 7 + 21 + 10 - 5 - 0 - 25 * 5
1046,11.08256160375538,15 - 0 / 22 - 23 + 0 + 27 - 26 / 4 / 21 - 25 + 15 - 17 + 22 / 9
1047,19.56554295803375,15 - 0 / 22 - 23 + 0 + 27 - 26 / 21 - 25 + 15 - 17 + 22 / 9
1048,2.971011732719264,8 + 23 - 16 / 12 * 3
1049,13.199471524576381,13 - 10 / 27 - 0 / 14
1050,3.288930831612454,8 + 23 / 12 * 3 - 17
1051,3.288930831612454,8 + 23 / 12 * 3 - 17
1052,3.288930831612454,8 + 23 / 12 * 3 - 17
1053,4.12867903531897,27 / 22 / 25 / 7 + 6 - 11 / 25 / 24
1054,5.681381509797323,27 / 25 / 7 + 6 - 11 / 25 / 24
1055,14.165175774858213,6 / 19 + 13 / 10 + 11
1056,5.044165890662736,27 / 25 / 7 + 6 / 25 / 24 + 17
1057,19.763499544925818,8 + 12 / 6 + 18 / 15 - 6 + 26
1058,83.93474470329073,6 / 19 + 13 / 10 + 11 / 4
1059,2.754753579176237,26 * 13 / 5 - 22 + 3
1060,5.100552575460653,5 + 26 - 3 + 2 / 23 / 22
1061,7.322509589689997,3 - 20 / 12 / 22 / 6 - 18 / 5 / 12
1062,5.011415162792208,5 + 26 - 3 + 2 / 23 / 6
1063,10.752722333107164,11 / 8 + 16 - 0 + 7
1064,109.6892120740596,5 + 26 - 3 + 2 / 6 + 7
1065,10.858185189614442,5 + 26 - 3 + 2 / 6
