iteracion,valor,gen
3901,5.696107183189057,p26 / p12 + c0.12380681600764776 + p2 - c0.6227386692039033 
3902,1.4460524666492498,p25 - c0.0859310402847574 / p24 * c0.3992313661662106 * p8 
3903,1.4891683994526197,p25 - c0.0859310402847574 / p24 * c0.3992313661662106 * p8 / p18 
3904,1.5140601095224435,p25 - c0.0859310402847574 / p24 * p8 / p18 
3905,1.5751596201566085,p25 - c0.0859310402847574 / p24 * p8 
3906,1.5127598119857122,p25 - c0.0859310402847574 / p24 
3907,3.3923217289256344,c2.008056290278535 * p20 + p21 / p0 * c0.19346111207706018 - p19 
3908,3.6190541469275375,c0.1583600158923909 / p5 + p23 - c1.9708188361581307 * c1.5325960096216207 + c3.260233539554069 
3909,5.42875727325273,p6 / p15 - c3.155121765764993 * c0.44977326713544985 + p8 
3910,2.2762126691864064,p12 / p19 * p19 
3911,9.832047232758857,p25 + c0.992674640102022 + p22 / c3.822931796369712 / c2.7027308990559518 / c0.2748000243982385 / c0.35417174929747774 - p16 
3912,1.981483661064925,p24 + p18 - c1.3277422935316718 + c1.4070014677505878 * p25 / p20 * p13 * p23 / p21 / p23 / p8 * p14 - p19 
3913,2.486090884474125,p6 + p15 / c2.562826807822178 - p6 * c0.39674646565394545 
3914,7.873049279996038,c3.7664836342072423 / c2.030651082216929 * p2 * c4.646305212078159 / p22 + c2.3905392469731197 - p6 * c3.351478179945139 / p5 * c3.878121639999255 + p15 + p21 / p26 
3915,2.6389829754753107,c3.455811532993089 * p15 / c4.4379528337017495 + p2 * c0.20515183436818352 
3916,4.578142712205407,c3.964983837573926 / c3.2431831836437706 + p4 - c0.48519208092320243 + c1.4854092191110118 - c4.629606174939898 + c2.716813550736667 
3917,4.16348866612523,c0.41123472568060093 - p6 / p6 + p26 - c0.3013752726000557 + c0.5904149893916388 
3918,1.8198452705285049,p12 / p19 * p27 
3919,2.879052526170155,p6 / p6 * p0 
3920,2.0817415497919387,p12 / p19 * p24 
3921,2.0817415497919387,p12 / p19 * p24 
3922,2.9480065246443763,p20 - c0.45938107677819695 / p17 
3923,2.9480065246443763,p20 - c0.45938107677819695 / p17 
3924,2.9480065246443763,p20 - c0.45938107677819695 / p17 
3925,3.089372900134755,p5 - c0.8899562413227008 * c3.2787298305821757 + c2.330902587265488 / c4.435077270165938 - c1.291220678781611 + c3.7522118620630724 
3926,2.9480065246443763,p20 - c0.45938107677819695 / p17 
3927,2.312957710805635,p11 * p20 / p17 
